"Best to worst Star Wars movies I-IX in my opinion:

1. Return of the Jedi
2. Empire strikes back
3. New Hope
4. Revenge of the Sith
5. Force Awakens
6. Rise of Skywalker
7. Phantom Menace
8. Attack of the clones
9. Last Jedi",2020-01-03 09:12:35,Prince George
"@EtienneToGo (0) Clone wars
1. The Last Jedi
2. Revenge of the Sith
3. Return of the Jedi
4. The Empire strikes Back
5. A new Hope
6. Rise of skywalker
7. Phantom manace
8. Force awakens
9. Attack of the Clones

Pls dont hate me 😂",2020-01-03 09:08:58,
"@EtienneToGo 1.A New Hope
2.The Rise of Skywalker 
3.The Force Awakens
4.Return of the Jedi 
5.Rogue One 
6.The Empire Strike Back 
7. Revenge of the Sith
8. The Last Jedi 
9. Attack of the Clones
10. The Phantom Menace 
11. Solo",2020-01-03 08:30:24,
"@EtienneToGo Bei mir ist das Ranking fast genauso: 

1. The Empire Strikes Back 
2. A New Hope 
3. Return of the Jedi 
4. Rogue One 
5. Revenge of the Sith
6. Solo 
7. The Force Awakens 
8. The Last Jedi 
9. The Rise of Skywalker 
10. The Phantom Menace 
11. Attack of the Clones",2020-01-03 08:26:11,"Offenburg, Deutschland"
"My friday Watchlist:

1. Star Wars Episode I: The phantom Menace
2. Star Wars Episode II: Attack Of the Clones
3. Star Wars Episode III: Revenge Of The Sith
4. Star Wars Episode IV: A new Hope
5. Star Wars Episode V: The Empire Strikes Back",2020-01-03 08:25:03,Dark ¯\_(ツ)_/¯ Web
"My Star Wars films ranking goes 

1. Empire Strikes back
2. A New Hope 
3. Return of the Jedi
4. Revenge of the Sith 
5. Force Awakens 
6. Rise of Skywalker 
7. Phantom Menace 
8. Last Jedi
9. Attack of the Clones

How does yours go?",2020-01-03 08:24:53,FlavorTown
"So final analysis. Best SW after seeing ROTSW 

1. Empire 2. New Hope 3. Return of the Jedi 4. Rise of the Skywalker 5. Rogue One 6. Revenge of the Sith 7. Force Awakens 8. Phantom Menace 9. The Last Jedi 9. Attack of the Clones",2020-01-03 08:18:22,"Wanganui District, New Zealand"
"1) A New Hope - 10/10
2) Empire Strikes Back - 10/10
3) Return of the Jedi - 9/10
4) The Phantom Menace - 2/10
5) Attack of the Clones - 2/10
6) Revenge of the Sith - 3/10
7) The Force Awakens - 6/10
8) The Last Jedi - 3/10
9) Rise of Skywalker - 4/10

what in the fuck was ROS...",2020-01-03 07:48:28,"Mountain House, CA"
"@starwarstuff Revenge of the Sith
Empire Strikes Back
Return of the Jedi
The Rise of Skywalker
A New Hope
The Force Awakens
The Last Jedi
The Phantom Menace
Attack of the Clones",2020-01-03 07:43:39,Universo 7 & Mementos
"@EtienneToGo 1. Empire Strikes Back
2. Rogue One
3. Return of the Jedi
4. Revenge of the Sith
5. A new Hope
6. The force Awakens
7. The Rise of Skywalker
8. Attack of the Clones
9. The Phantom Menace
10. The last Jedi
11. Solo",2020-01-03 07:19:39,Internet
"@EtienneToGo 1. Empire strikes back
2. Rogue One
3. Return of the Jedi
4. A new hope
5. Revenge of the Sith 
6. Last Jedi
7. Force Awakens
8. Solo
9. Phantom Menace
10. Rise of Skywalker
11. Attack of the clones",2020-01-03 07:13:21,
"But if I had to:

1. Empire
2. Return Of The Jedi
3. A New Hope
4. Rogue One
5. Phantom Menace
6. Attack Of The Clones
7. Revenge Of The Sith
8. Rise of Skywalker
9. Solo
10. Force Awakens
11. The Last Jedi",2020-01-03 07:09:00,
@shaunduke The prequels had a consistent direction and a coherent script for the series. I have ALWAYS liked Attack of the Clones and Revenge of the Sith.,2020-01-03 07:01:34,"Denver area, Colorado"
"My new Star Wars Movie Rankings:
1. Empire Strikes Back
2a. New Hope
2b. Rogue One
4. Rise of Skywalker
5. Revenge of the Sith
6. Return of the Jedi
7. The Force Awakens
8. Solo
9. The Last Jedi
10. Phantom Menace
11. Attack of the Clones",2020-01-03 06:48:47,"Steubenville, OH"
"Definitive ranking of Star Wars movies by episode:

1. The Phantom Menace
2. Attack Of The Clones
3. Revenge Of The Sith
4. A New Hope
5. The Empire Strikes Back
6. Return Of The Jedi
7. The Force Awakens
8. The Last Jedi
9. The Rise Of Skywalker",2020-01-03 06:36:46,"Hollywood, CA"
"Update

Empire 
New Hope 
Return 
Rogue One
Force Awakens 
Last Jedi 
Revenge of the Sith (now below Last Jedi)
Rise of Skywalker
Solo
Phantom Menace 
Attack of the Clones https://t.co/YiqdKBDxvF",2020-01-03 06:27:46,"Florida, USA"
"My Current Star Wars Rankings:

1. Empire Strikes Back
2. The Last Jedi
3. The Rise of Skywalker
4. Rogue One
5. Return of the Jedi
6. The Force Awakens
7. Revenge of the Sith 
8. A New Hope
9. The Phantom Menace
10. Attack of the Clones

Haven't seen Solo.",2020-01-03 06:24:36,"Virginia, USA"
"😺✏ — Star Wars The Phantom Menace, Attack of the Clones and Revenge of the Sith https://t.co/aEOCL4zWU6",2020-01-03 06:01:04,"Johore, Malaysia"
"@DanDanTransient My Rankings:

Rogue One
Empire Strikes Back
Mandalorian
Caravan of Courage
A New Hope
Last Jedi
Return of the Jedi
The Force Awakens
Revenge of the Sith
Solo
Battle for Endor
The Phantom Menace
Attack of the Clones
Xmas Special
The Rise of Skywalker

Haven't Seen Animated Series",2020-01-03 05:16:18,Occupied Abenaki Territory
"2000s - Iraq War - ""The Phantom Menace""

2010s - Afghanistan - ""Attack of The Clones""

2020s(?) - Iran - ""Revenge of The Sith""

If we're only in the prequels god save us.....",2020-01-03 05:08:26,"Oxford, MS"
"Hello personal star wars rankings

1. Empire Strikes back
2. Return of the jedi
3. Revenge of the sith
4. A new hope
5. The force awakens
6. Rouge one 
7. Solo

And now onto the ones I don't like

8. The phantom menace
9. Attack of the clones
10. The last jedi",2020-01-03 05:04:32,"Birmingham, England"
"Star Wars rankings, best to worst (in my opinion):

The Empire Strikes Back
The Force Awakens
A New Hope
Rogue One 
The Last Jedi 
Return of the Jedi
Solo
The Rise of Skywalker 
Revenge of the Sith 
Attack of the Clones 
The Phantom Menace",2020-01-03 04:57:04,The Region 
"New #StarWars ranking: My opinion, Best to Worst:
1. Empire Strikes Back
2. Force Awakens
3. Rogue One
4. Return of the Jedi
5. Revenge of the Sith
6. A New Hope
7. Rise of Skywalker
8. Phantom Menace
9. Attack of the Clones
10. Solo
11. Last Jedi",2020-01-03 04:51:04,"Orlando, FL"
"Updated Ranking:

1. A New Hope
2. Return of the Jedi
3. The Last Jedi
4. Rogue One
5. Empire Strikes Back
6. Revenge of the Sith
7. The Rise Of Skywalker
8. The Force Awakens
9. Attack of the Clones
10. Solo
11. The Phantom Menace",2020-01-03 04:34:11,"Iqaluit, Nunavut"
@Max_La_Soul Attack of the clones and phantom menace above revenge of the sith,2020-01-03 03:52:00,I opened Pandora's Box 
"I have finally seen The Rise of Skywalker and can now rank the Star Wars triad of trilogies:

1. Empire Strikes Back
2. A New Hope
3. The Force Awakens
4. The Rise of Skywalker
5. Return of the Jedi
6. Revenge of the Sith
7. Phantom Menace
8. The Last Jedi
9. Attack of the Clones",2020-01-03 03:51:08,"Austin, TX"
"@0lmstead This is a tough exercise, but as of right now this is my order:

The Empire Strikes Back
Rogue One
Return of the Jedi
Rise of Skywalker
The Force Awakens
A New Hope
The Last Jedi
Solo
Revenge of the Sith
Attack of the Clones
The Phantom Menace",2020-01-03 03:04:16,"Kalamazoo, Michigan"
"minha classificação da saga skywalker:
1. The Last Jedi
2. Return of the jedi
3. The Empire Strikes Back 
4. A New Hope 
5. The Force Awakens 
6. The Rise of Skywalker 
7. Revenge of the sith 
8. Attack of the clones 
9. The Phantom Menace https://t.co/7J236aixbE",2020-01-03 02:58:00,"Hell's Kitchen, NYC"
"Mini thread

The rewatch is over. Except I still need to watch RoS 1 more time. But anyways here's the ratings

10.The Phantom Menace 2/10
9.Attack of the Clones 4/10
8 Rogue One 5.8/10
7.Revenge of the Sith 6.4/10
6.A New Hope 8.5/10
5.Return of the Jedi 8.6/10

... https://t.co/MaSxeUlazu",2020-01-03 02:55:09,Your Grampies ash canteen.
"Current star wars film ranks

1) Last Jedi
2) Rogue One
3) Thd Clone Wars
4) Rise of Skywalker
5a) Empire Strikes Back
5b) A New Hope
5c) Return of The Jedi
8) Revenge of The Sith

*gap*

9) Force Awakens
10) Solo

*large gap*

11) Attack of Clones
12) Phantom Menace",2020-01-03 02:45:43,Dema
"Star Wars Prequel Trilogy Grades

Phantom Menace: C-
Attack of the Clones: D 
Revenge of the Sith: A-",2020-01-03 02:43:49,"St Louis, MO"
"@EtienneToGo 1. The Empire Strikes Back
2. A New Hope
3. Return of the Jedi 
4. Rogue One
5. Revenge of the Sith
6. The Force Awakens
7. Phantom Menace
8. Solo
9. The Last Jedi 
10. Attack of the Clones
11. The Rise of Skywalker https://t.co/UUzL5Uc71K",2020-01-03 02:33:04,Tiefstes Revier
"My Star Wars rankings, excluding Rise of Skywalker which I have not seen 

Empire
Rogue One 
New Hope
Return of the Jedi
The Last Jedi
Revenge of the Sith
Force Awakens
Solo
Attack of the Clones
The Phantom Menace",2020-01-03 02:15:52,"St Louis, MO"
"Okay tell me if I’m valid too pls (we’re exactly the same with Indiana Jones)
1. Empire Strikes Back
2. Return of the Jedi
3. A New Hope
4. Rogue One
5. Force Awakens
6. Last Jedi
7. Revenge of the Sith
8. Rise of Skywalker / Phantom Menace
9. Attack of the Clones / Solo https://t.co/DyjOD3wNlD",2020-01-03 02:12:25,they/them
"@EtienneToGo 1. Empire Strikes Back
2. A New Hope
3. Return of the Jedi
4. The Last Jedi
5. Rogue One
6. Revenge of the Sith
7. The Force Awakens 
8. The Rise of Skywalker
9. Solo
10. The Phantom Menace
11. Attack of the Clones",2020-01-03 02:04:48,Planet Earth
"Official Ranking of the saga films
The Last Jedi
Revenge of the Sith
The Empire Strikes Back
A New Hope
Return of the Jedi
The Phantom Menace 
Attack of the Clones
The Force Awakens
The Rise of Skywalker",2020-01-03 02:02:07,
padmé married spiky five year old hair i hate sand it’s coarse and it’s rough attack of the clones anakin so she could get hot face scar emo robot arm you’re so beautiful revenge of the sith anakin it truly is about the waiting game ladies.,2020-01-03 01:57:06,she/her
"My #StarWars Ranking best to worst:

1. Revenge Of The Sith
2. Rogue One
3. The Force Awakens
4. Return Of The Jedi
5. Empire Strikes Back
6. Attack Of The Clones
7. The Last Jedi
8. Phantom Menace
9. Rise Of Skywalker
10. A New Hope
11. Solo https://t.co/W3Xaz62D39",2020-01-03 01:56:45,"Bodhum, Cocoon"
"@DoctorRagnarok A Mace Windu limited series that focuses on a young Mace Windu. Takes place way before The Phantom Menace, Attack Of The Clones, and Revenge Of The Sith.",2020-01-03 01:56:31,"Washington, DC"
"My Personal Ranking of Star Wars Episodes 1-9

1. Revenge of the Sith
2. Empire Strikes Back
3. A New Hope
4. The Force Awakens
5. Return of the Jedi
6. The Rise of Skywalker
7. The Last Jedi
8. Attack of the Clones
9. The Phantom Menace 

#starwars",2020-01-03 01:31:38,"Indiana, USA"
"|| 𝙎𝙩𝙖𝙧 𝙒𝙖𝙧𝙨 𝙈𝙤𝙫𝙞𝙚𝙨 𝙍𝙖𝙣𝙠𝙚𝙙: 
 
 1. The Empire Strikes back
 2. Revenge of the Sith
 3. Return of the Jedi
 4. A New Hope
 5. Attack of the Clones
 6. The Phantom Menace 
 7. Rise of Skywalker
 8. The Last Jedi
 9. The Force Awakens",2020-01-03 00:59:52,A galaxy far far away
"1). The Empire Strikes Back
2). A New Hope
3). Rogue One
4). The Last Jedi
5). The Force Awakens
6). Revenge of the Sith
7). Return of the Jedi
8). The Rise of Skywalker
9). Solo
10). The Phantom Menace
11). Attack of the Clones
12). The Clone Wars (the movie. The show kicks ass https://t.co/CHXS0AKxpJ",2020-01-03 00:58:33,"Scranton, PA"
"Better late then never, just saw Rise or Skywalker.
1. New Hope
2. Empire Strikes Back
3. Force Awakens 
4. Rise of Skywalker
5. Return of the Jedi
6. Revenge of the Sith
7. Last Jedi
8. Attack of the Clones
9. Phantom Menace 
#StarWars",2020-01-03 00:54:02,"South Dakota, USA"
"My Star Wars movie ranking:

1. Revenge of the Sith 10/10  
2. Empire Strikes Back 9/10
3. Return of the Jedi 9/10
4. New Hope 9/10
5. The Rise of Skywalker 9/10
6. The Force Awakens 8/10
7. The Last Jedi 8/10
8. Phantom Menace 7/10
9. Attack of The Clones 7/10",2020-01-03 00:53:55,
"Alright after giving it some serious thought.

A New Hope
Empire Strikes Back
The Force Awakens
The Last Jedi
Return of the Jedi
Solo
Revenge of the Sith/Rise of Skywalker
Rogue One
Attack of the Clones
The Phantom Menace",2020-01-03 00:47:46,"Canton, MI"
"Overall star wars rankings:
1) A New Hope
2) Empire
3) Return of the Jedi
4) The last Jedi
5) Force Awakens
6) Revenge of the Sith
7) Rise of Skywalker
8) Attack of the Clones
9) Phantom Menace

All opinions are final, and I'm happy to explain myself. I'm aware this is a hot take",2020-01-03 00:40:30,
"my coworker is a monster. here is an exhaustive list of star wars movies he’s seen:

the phantom menace
attack of the clones
revenge of the sith
rogue one
solo",2020-01-03 00:38:48,"Ann Arbor, Michigan"
"@thisfilmislit For the record I think The Force Awakens is Attack of the Clones level terrible so there are some people who don't care for it
 I think TFA and TRoS are both worse than TPM and Revenge of the Sith. Honestly as a whole the sequels might be worse than the prequels.",2020-01-03 00:30:52,"Madison, WI "
"Now that I've gone and watched them all over again... let's fix my list!

Return of the Jedi
A New Hope
Empire Strikes Back
The Last Jedi
The Force Awakens
Rogue One
Solo
Rise of Skywalker
Revenge of the Sith
The Phantom Menace
Attack of the Clones 

Ewoks made RotJ a 10/10",2020-01-03 00:29:23,Northern Ireland
"@lukasnaugle V Empire Strikes Back
A New Hope
VI Return of the Jedi
IX Rise of Skywalker
VII Force Awakens
Rogue One
III Revenge of the Sith
II Attack of the Clones
Solo
VIII The Last Jedi
I Phantom Menace

Young Anakin shouting ""Now, this is pod racing!"" eternally dooms PM in my book.",2020-01-03 00:14:20,
"Here's my ranking of the Star Wars films:
1: Phantom Menace
2: Attack of the Clones
3: Revenge of the Sith
4: A New Hope
5: Empire Strikes Back
6: Return of the Jedi
7: Force Awakens
8: Last Jedi
9: Rise of Skywalker
Don't @ me if you disagree",2020-01-03 00:10:16,Nowhere near you
"#Starwars
1. Empire Strikes Back
2. Return of the Jedi
3. The Force Awakens
4. Solo
5. Rogue One
6. A New Hope
7. The Phantom Menace
8. Revenge of the Sith
9. The Rise of Skywalker
10. The Last Jedi
11. Attack of the Clones
12. The Clone Wars",2020-01-03 00:09:33,Utah
"@solcoggins Phantom menace, attack of the clones, revenge of the sith, rogue one, new hope, empire strikes back, return of the jedi. Force awakens is ok, but fuck the last jedi and rise of skywalker. And solo is wank n all",2020-01-03 00:07:19,"Worcester, England"
@Mikemicthewolf Same here man. Revenge of the Sith is my favorite out of the three.  Attack of the clones is my least favorite. #starwarsprequelswerebetter,2020-01-03 00:06:40,"Florida, USA"
"@SourceLocator Empire Strikes Back
Revenge of the Sith
Return of the Jedi
Rouge One
A New Hope
The Force Awakens
The Phantom Menace
Attack of the Clones
Last Jedi

All the others I haven’t watched",2020-01-03 00:06:02,
"just finished rise of skywalker, so here's my official star wars movie ranking

1. empire strikes back
2. return of the jedi
3. revenge of the sith
4. force awakens
5. a new hope
6. phantom menace/clone wars movie
7. attack of the clones
8. the last jedi
9. rise of skywalker",2020-01-03 00:02:50,"Knoxville, TN"
"@B1u_Hefner_ I would say do the Machete order.

Star Wars Episode 4: A New Hope
Star Wars Episode 5: The Empire Strikes Back
Star Wars Episode 1: The Phantom Menace
Star Wars Episode 2: Attack of the Clones
Star Wars Episode 3: Revenge of The Sith
Star Wars Episode 6: Return of the Jedi",2020-01-03 00:02:25,"Detroit, MI"
"@panarin_misha Attack of the Clones &amp; Revenge of the Sith were my favorite instillations of all things SW. 

Don’t @ me",2020-01-02 23:53:29,Stolen Calusa land
@nunterheal I watched attack of the clones and revenge of the Sith this morning😈,2020-01-02 23:52:16,
"I realised that i've never ranked star wars so here goes nothing:

1: Revenge of the Sith
2: Empire Strikes Back
3: The Force Awakens
4: Return of the Jedi
5: Solo
6/7 (Tied) Rise of Skywalker, The last Jedi
8: A new Hope
9: Rogue one
10: Phantom Menace
11: Attack of the Clones",2020-01-02 23:35:23,
"@Salamomoutro @rushipdesai @shusune @BadFilmTakes A Droid in A New Hope but had R4 in Attack of the clones and revenge of the Sith. 
-Leia mentioning losing her mom when she was ""really young"" and bringing up details she remembered about her but in Revenge Padme died right after childbirth. 

Things like that. Still more...",2020-01-02 23:34:28,
"Current personal ranking of the films I have seen:
1. Star Wars
2. Rogue One
3. The Empire Strikes Back
4. Return of the Jedi
5. Rise of the Skywalker
6. The Force Awakens
7. Revenge of the Sith
8. The Last Jedi
9. Attack of the Clones
10. The Phantom Menace",2020-01-02 23:11:47,"Waterloo, ON"
"@spideysseok start with phantom menace, attack of the clones, revenge of the sith.

then watch a new hope, empire strikes back, return of the jedi

then force awakens, last jedi and the lastest movie https://t.co/IWtIlriSpQ",2020-01-02 23:10:02,she/her
"Okay fr fr this time

The Last Jedi
Rogue One
Revenge of the Sith
Empire Strikes Back
Attack of the Clones
Return of the Jedi
A New Hope
Rise of Skywalker
Solo
The Force Awakens
The Phantom Menace",2020-01-02 23:06:21,"Davis, CA"
"@titMcGrit2 Tito, were’nt they all about selling toys and merchandise it’s like the end of Game of Thrones it’s done. Looking at it from this perspective were The Phantom Menace, Attack of the Clones, or  Revenge of the Sith ever needed. Tito, “ weesa dun “ no more can be said, it’s over man",2020-01-02 23:00:39,"CanonparodyNoDM,Crossover,porn"
"Star Wars' Ep. 7-9 is saved by Episode 9. IMO The movie ranks:
1. Rogue One
2. Empire Strikes Back
3. A New Hope
4. Revenge of the Sith
5. Return of The Jedi
6. Phantom Menace
7. Rise of Skywalker
8. Attack of the Clones
9. Force Awakens
10. Last Jedi

I havent't seen Solo yet.",2020-01-02 22:56:34,Square 1
"Star Wars films ranked. This is not up for discussion.

1. Empire Strikes Back
2. The Last Jedi
3. A New Hope
4. Return of the Jedi
(Rogue One)
5. The Force Awakens
6. Revenge of the Sith
7. Attack of the Clones
(Solo)
8. The Rise of Skywalker
9. The Phantom Menace",2020-01-02 22:52:04,On your left
"My official Star Wars ranking:
1. Empire
2. A New Hope
3. Return of the Jedi
4. The Mandalorian
5. Rogue One
6. The Rise of Skywalker
7. The Force Awakens
8. Solo
9. The Last Jedi
10. The Phantom Menace
11. Revenge of the Sith
12. Attack of the Clones
I have spoken.",2020-01-02 22:46:49,
"Saw it again. The 100% correct rankings are as follows:

1. Empire
2. New Hope
3. Rogue One
4. Revenge of the Sith
5. Last Jedi
6. Force Awakens
7. Rise of Skywalker
8. Solo
9. Return of the Jedi
10. Phantom Menace
11. Attack of the Clones",2020-01-02 22:37:05,"Philadelphia, PA"
"The #StarWars films, ranked:

1. Empire Strikes Back / The Last Jedi
2. Star Wars
3. Force Awakens / Return Of The Jedi
4. Rogue One
5. Solo
6. Rise Of Skywalker
7. Phantom Menace
8. Holiday Special
9. Revenge Of The Sith
11. Attack Of The Clones
12. The Ewok adventures",2020-01-02 22:31:34,"St Louis, MO"
"Now that whole #SkywalkerSaga is out, here’s my current personal ranking of .@starwars movies.

The Empire Strikes Back
Return of the Jedi
A New Hope
Rogue One
The Last Jedi
The Force Awakens
The Rise of Skywalker
Solo
Revenge of the Sith
The Phantom Menace
Attack of the Clones",2020-01-02 22:31:23,"Mystic, CT"
"1. Tie: Empire, Last Jedi
2. New Hope
3. Tie: Rogue One, Return of the Jedi
4. Force Awakens
5. Rise of the Skywalker
6. Revenge of the Sith
7. Phantom Menace 
8. Solo
9. Attack of the Clones

*1-4 vary from great to enjoyable/competent. 5-7 are disappointing. 8-9 are garbage.",2020-01-02 22:15:54,"Louisville, KY"
"The Force Awakens
Solo
Attack of the Clones
Revenge of the Sith

I did try to watch Phantom Menace like 10 years ago but I fell asleep",2020-01-02 22:14:14,"Flint, MI"
"@matheusfiore 1. The Empire Strikes Back
2. Return of the Jedi
3. The Rise of the Skywalker 
4. Rogue One
5. Attack of the Clones
6. The Phantom Menace
7. Solo
8. The Force Awakens
9. New Hope
10. The Last Jedi
11. The Revenge of the Sith",2020-01-02 22:05:43,Rio de Janeiro
"@0lmstead 1. V Empire Strikes Back
2. VI Return of the Jedi
3. VII Force Awakens
4. I Phantom Menace
5. Rogue One
6. III Revenge of the Sith
7. IV A New Hope
8. IX Rise of Skywalker
9. II Attack of the Clones
10. Solo
11. VIII The Last Jedi",2020-01-02 22:00:12,Deutschland
"@lukasnaugle Hard to choose. I generally like all the films but currently I'm at:

V. Empire Strikes Back
Rogue One
IX. Rise of Skywalker
VI. Return of the Jedi
VII. Force Awakens
III. Revenge of Sith
IV. A New Hope
VIII. The Last Jedi
Solo
I. Phantom Menace
II. Attack of the Clones
#StarWars",2020-01-02 21:58:39,Seattle
"My current #StarWars movie ranking. Fight me! 
1- Return of the Jedi 
2- The Empire Strikes Back
3- The Last Jedi
4- The Rise of Skywalker 
5- Revenge of the Sith
6- The Force Awakens 
7- A New Hope
8- Attack of the Clones
9- The Phantom Menace",2020-01-02 21:48:35,california
"My Star Wars ranking:

Elite:
Empire Strikes Back
A New Hope

Very Good:
The Last Jedi
The Force Awakens
Return of the Jedi

Fun:
The Rise of Skywalker
Rogue One

Decent:
Solo

Shit:
Revenge of the Sith

Would've killed a weaker franchise:
Attack of the Clones
The Phantom Menace",2020-01-02 21:48:27,"Galway/Donegal, Ireland"
"@0lmstead For me...
🥇VI Empire Strikes Back
🥈IV A New Hope
🥉V Return of the Jedi
🏅The Mandalorian
🏅VII Force Awakens
😃SWS Rogue One
😊 II Attack of the Clones
😋 SWS Solo
😌 IX Rise of Skywalker
🤔 III Revenge of the Sith
😔 I Phantom Menace
💩 VIII The Last Jedi",2020-01-02 21:39:54,"New York, NY"
"My Personal #StarWars film ranking:

V Empire Strikes Back
VI Return of the Jedi
A New Hope
Rogue One
IX Rise of Skywalker
VII Force Awakens
Solo
III Revenge of the Sith
II Attack of the Clones
I Phantom Menace
VIII The Last Jedi",2020-01-02 21:39:40,"Washington, DC"
@MarcEasy94 Super dope. They give so much detail on how Anakin fight like the chosen one and how he’s much stronger w/ the force and how he uses to his advantage during fights. I’d read all them tbh. Especially Attack of the Clones and Revenge of the sith. They explain Dookoo better too.,2020-01-02 21:29:28,"Sacramento, CA"
@xnduu @Aviizco revenge of the sith was pretty good but phantom menace and attack of the clones are god awful,2020-01-02 21:28:15,Maryland
"💫 My Personal SW film rankings:

🥇VI Return of the Jedi
🥈V Empire Strikes Back
🥉IV A New Hope
🏅SWS Rogue One
😃VIII The Last Jedi
😊IX Rise of Skywalker
😋VII Force Awakens
😌 SWS Solo
🤔 III Revenge of the Sith
😔 II Attack of the Clones
💩 I Phantom Menace

Your rankings?",2020-01-02 21:27:30,"Mesa, Arizona, USA"
"@BadFilmTakes I just watched the Phantom Menace and Revenge of the Sith and I already know Attack of the Clones is without merit so, yeah, actually, he's totally right.",2020-01-02 21:22:17,"Toledo, OH"
"Here's my ranking of the Star Wars films.

1: Revenge of the Sith
2: Empire Strikes Back
3: Attack of the Clones
4: Rise of Skywalker
5: Force Awakens
6: Rogue One
7: Return of the Jedi
8: Phantom Menace
9: Last Jedi
10: A New Hope
11: Solo

I love them all 100% https://t.co/xumXPsN6Lv",2020-01-02 21:17:49,"North Carolina, USA"
"S Tier:
The Empire Strikes Back

A Tier:
The Last Jedi
A New Hope
Rogue 1

B Tier:
Return of the Jedi
The Force Awakens
The Rise of Skywalker

C Tier:
Solo

---Enjoyable Films Above This Line---

D Tier:
Revenge of the Sith

F Tier:
Attack of the Clones
The Phantom Menace",2020-01-02 21:17:14,23 | she/her
"1. Empire Strikes Back
2. A New Hope
3. The Last Jedi
4. Return of The Jedi
5. Revenge of The Sith
6. The Phantom Menace
7. The Force Awakens
8. Rise of The Skywalker 
9. Attack of The Clones",2020-01-02 21:12:32,
"Star Wars Movies in order of quality: Best to Worst

The Empire Strikes Back
A New Hope
Rogue One
Solo
The Force Awakens
Revenge of the Sith
Return of the Jedi
The Last Jedi
The Rise of Skywalker
The Phantom Menace
Attack of the Clones",2020-01-02 21:01:33,
"1. The Last Jedi
2. A New Hope
3. Revenge of the Sith
4. The Empire Strikes Back
5. The Phantom Menace
6. Return of the Jedi
7. Rogue One
8. The Force Awakens
9. Attack of the Clones
10. Solo
11. Rise of Skywalker",2020-01-02 20:37:16,Deutschland
"Finished my rewatch! Here's my official ranking of the #StarWars movies:
1. Return of the Jedi
2. Rise of Skywalker
3. A New Hope
4. Revenge of the Sith
5. Rogue One
6. Empire Strikes Back
7. The Force Awakens
8. Solo
9. Last Jedi
10. Attack of the Clones
11. Phantom Menace",2020-01-02 20:33:37,
especially bc i dont think i ever watched revenge of the sith all the way thru before? just in bits (either that or my memory is Shot) i just feel like ive only watched attack of the clones 800 times bc i have every single padme outfit etched into my brain,2020-01-02 20:33:34,soup
"The Last Jedi – A+
Rogue One – A+
Empire Strikes Back – A
Solo – A-
Revenge of the Sith – B-
Star Wars – C
The Force Awakens – C-
Return of the Jedi – D+
Rise of Skywalker – D
The Phantom Menace – F
Attack of the Clones – F https://t.co/plGeSJ1XuV",2020-01-02 20:31:52,"New Jersey, USA"
"FTR, here's the 100% accurate ratings of Star Wars:
Empire Strikes Back – A+
The Last Jedi – A+
Star Wars – A+
The Force Awakens – A
Rogue One – A
Return of the Jedi – A-
Rise of Skywalker – A-
Revenge of the Sith – A-
Solo – A-
The Phantom Menace – B
Attack of the Clones – C+",2020-01-02 20:14:47,North Carolina
"@Knuckle_HeadTV Im the biggest Revenge of the Sith fan and I love me some Darth Maul and pod racing, but I can never defend Attack of the Clones 😂",2020-01-02 20:05:16,"Las Vegas, NV"
"My ranked list of Star Wars films:

1)A New Hope
2)The Empire Strikes Back
3)Return of the Jedi
4)Rogue One
5)The Force Awakens
6)The Last Jedi
7)The Rise of Skywalker
8)Solo
9)Revenge of the Sith
10)Attack of the Clones
11)The Phantom Menace
 #StarWars",2020-01-02 20:02:47,"Dorchester, England"
@rouleur66 Force Awakens probably sits between Attack of the Clones and Revenge of the Sith for me. But I mean with the two newer prequels its splitting hairs of utter shitness. Like trying to decide who's dogs poo is worse 😂,2020-01-02 19:41:38,"Bedford, United Kingdom"
"The DEFINITIVE Star Wars ranking list:

1 The Last Jedi 
2 The Empire Strikes Back 
3 Revenge of the Sith 
4 Return of the Jedi 
(Solo: A Star Wars Story) 
5 The Force Awakens
6 The Phantom Menace
7 A New Hope
8 Attack of the Clones
9 The Rise of Skywalker

I haven't seen Rouge 1",2020-01-02 19:39:05,
"@Hitbotc A New Hope
Empire Strikes Back
Return of the Jedi
Force Awakens
Rogue One
Last Jedi
Revenge of the Sith
Phantom Menace
Attack of the Clones
Rise of Skywalker
Solo",2020-01-02 19:19:45,"Rum Runner Isle, Ashen Reaches"
"Updated #StarWars rankings:
1. Rogue 1
2. Empire Strikes Back
3. ROTJ
4. New Hope 
5. Revenge Of The Sith
6. Rise of Skywalker
7. The Last Jedi
8. Force Awakens
9. Phantom Menace
10. Attack of the Clones
11. SOLO (haven't seen it yet)",2020-01-02 19:18:34,"Cape Town, RSA"
"Rankings without recency bias, after 3 rewatch cycles. 

1. Revenge of the Sith
2. The Empire Strikes Back 
3. Star Wars
4. The Last Jedi 
5. Rogue One
6. The Rise of Skywalker
7. Return of the Jedi 
8. The Force Awakens
9. Attack of the Clones 
10. The Phantom Menace 
11. Solo",2020-01-02 19:15:59,
"The Empire Strikes Back
Star Wars
The Last Jedi
The Force Awakens
Return of the Jedi
Solo
Rogue One
Revenge of the Sith
The Rise of Skywalker
The Phantom Menace
Attack of the Clones https://t.co/Bf2wRccjjF",2020-01-02 19:10:22,
